"dbms","table_catalog","table_schema","table_name","column_name","ordinal_position","data_type","character_maximum_length","constraint_type","table_schema-2","table_name-2","column_name-2"
"postgresql","simonkvasnicka","public","item_fulfillments","needs_bill",70,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","locations","attention",6,"character varying",150,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","nlcompany","phone",16,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","job_resource_role","is_project_time_approver",4,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transactions","start_date",100,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","fair_value_prices","end_date",4,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","currency_exchange_rate_types","is_default",6,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","address_book","entity_id",12,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","addresses","state",13,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","type_name",148,"character varying",128,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_fulfillments","is_online_bill_pay",56,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_lines","kit_part_number",65,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","crmtemplate","owner_id",10,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","notetype","date_last_modified",1,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_tasks","use_calculated_billing_budget",41,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","promotion_codes","apply_discount",1,"character varying",20,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","billing_accounts","date_start",17,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","accounts","account_extid",1,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_revenue_rl_plans","project_task_id",6,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","consol_deposit_balance",19,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","departments","name",7,"character varying",31,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_line_book_map","amortization_residual",4,"character varying",42,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","purchase_charge_rules","date_last_modified",6,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","nlcompany","frst_fiscal_month",11,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","inventory_cost_template","inv_cost_template_memo",4,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","service_items","revenue_allocation_group",40,"character varying",60,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","expense_detail","quantity",12,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","billing_subscription_lines","is_discount_percentage",10,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","price_tiers","maximum_quantity",2,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","vendors","comments",7,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","opportunities","email",8,"character varying",256,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","notes_user","comments",2,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","opportunities","tax_reg_id",34,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","activities","assigned_to_id",3,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_revisions","memo",9,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","consol_openbalance_foreign",16,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","resource_groups","date_last_modified",2,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","nlcompany","address_1",2,"character varying",450,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","entity_role_map","role_id",3,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","altphone",6,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","price_books","price_book_extid",4,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","expense_amortization_rules","start_date_source",15,"character varying",150,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","vendors","isinactive",25,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","roles1","permission_level_id",23,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","notes_user","isinactive",7,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_elements","accounting_period_id",2,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","campaign_subscriptions","isinactive",5,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","task_contacts","company_id",1,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subscription_co_lines","recurring_amount",8,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","vendors","is1099eligible",22,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_elements","item_resale_cost_amount",45,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","activities","memo",11,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_task_assignments","unit_cost",10,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","entity","phone",26,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_supply_plan_lines","is_order_created",1,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_line_book_map","is_hold_rev_rec",18,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","accounts","is_included_in_elimination",17,"character varying",1,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_plan_lines","amount",2,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","notes_system_custom","time_entered",27,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","creditlimit",31,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","expense_accounts","expense_account_extid",6,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subscription_change_orders","renewal_price_book_id",15,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","partners","state",31,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","next_invt_count_date",89,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revaluation","reval_tran_period_id",18,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","roles1","is_departmentallowviewing",13,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","billing_subscriptions","date_start",10,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","notes_system_custom","note_type_description",19,"character varying",75,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","contacts","city",5,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_revenue_rules","rule_type_id",22,"character varying",20,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_account_map","is_class_any",11,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","events1","date_last_modified",6,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_fulfillments","b13a_statement_data",4,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","use_calculated_billing_budget",136,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_location_map","supply_type",36,"character varying",50,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","totalvalue",146,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_fulfillments","recipient_customs_id",74,"character varying",64,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","employees","create_date",11,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","charges","run_id",29,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","scheduling_method_id",117,"character varying",15,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","caseorigin","date_last_modified",3,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","vendors","loginaccess",31,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","companies","email",14,"character varying",254,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customer_item_pricing","currency_id",1,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","maximum_quantity",84,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_location_map","cost_accounting_status",6,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transactions","payment_terms_id",80,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","supply_time_fence",143,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","opportunities","billaddress",3,"character varying",999,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","commissionplan","date_created",3,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","charges","category_0",5,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","other_names","companyname",10,"character varying",83,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","status_read_only",124,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","unlocked_time_periods","date_period_end",3,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","usages","usage_subscription_line_id",9,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","trans_partner_sales_teams","partner_sales_role_id",5,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","roles1","is_classallowviewing",12,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","events1","event_extid",7,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","employee_time","payroll_workplace_id",28,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_lines","amortization_residual",3,"character varying",42,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","calls","subject",16,"character varying",256,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","time_based_charge_rules","end_date",13,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_location_map","cost_0",5,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_sales_teams","isprimary",3,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","payroll_items","limit_0",7,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_fulfillments","eccn",22,"character varying",8,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_lines","purchase_contract_id",84,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","charges","subscription_line_id",32,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","campaign_verticals","campaignvertical_extid",1,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","vendors","labor_cost",26,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","resource_allocations","resource_allocation_id",14,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","accounting_books","effective_period_id",7,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customer_group_pricing","price_type_id",2,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","expense_detail","foreign_rate",8,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","reminderdays",89,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","round_up_as_component",127,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","campaign_audiences","name",6,"character varying",40,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","nlcompany","return_address",17,"character varying",2997,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","partners","address3",5,"character varying",150,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","other_names","altphone",7,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","primary_contact_id",84,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","service_items","fx_adjustment_account_id",12,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_cost_components","transaction_line",7,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","activities","type_0",16,"character varying",8,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","global_account_map","date_last_modified",6,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_address","ship_name",28,"character varying",150,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","expected_close",45,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","eventattendees","attendee_id",1,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_lines","order_priority",76,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","employee_time","billed",3,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","renewal",108,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","events1","contact_id",3,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","deferred_revenue_account_id",28,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","fair_value_prices","fair_value_formula",5,"character varying",200,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_lines","is_fx_variance",51,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_revenue_rules","rate_multiplier",14,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","resource_groups","is_inactive",4,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","inventory_items","lot_numbered_item",63,"character varying",1,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","company_status","date_last_modified",3,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","gain_loss_account_id",46,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","resource_allocations","resource_allocation_extid",13,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_tasks","is_milestone",18,"character varying",1,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","system_notes","context_type_name",3,"character varying",256,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","campaignresponsehistory","response_id",5,"character varying",30,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","mfg_cost_template","subsidiary_id",8,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_lines","shipdate",98,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","entity_status","entity_status_extid",3,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_demand_plan_lines","item_demand_plan_id",2,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","customer_extid",33,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","service_items","item_extid",21,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_prices","name",11,"character varying",60,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","fixed_fee_charge_rules","form_template",12,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","consolidated_exchange_rates","current_rate",7,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","bill_of_materials","available_for_all_assemblies",1,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","language_id",80,"character varying",30,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_task_cost_budgets","month_end",3,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","locations","address_one",2,"character varying",150,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","sales_reps","sales_rep_extid",30,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","payment_terms","is_installment",8,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","weight_unit_index",162,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_revenue_rules","recurrence_end_date",16,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_tasks","percent_complete",27,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_site_categories","category_id",1,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","coupon_codes","promotion_code_id",4,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","fair_value_prices","item_id",11,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_elements","source_type",69,"character varying",250,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_lines","expected_receipt_date",38,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_plans","comments",2,"character varying",500,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_location_map","on_hand_value",25,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_vendor_map","is_preferred",1,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","sales_rep_id",95,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","mfg_routing","location_id",9,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","notetype","is_inactive",3,"character varying",1,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_elements","calculated_amount_foreign",14,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_lines","transfer_order_line_type",115,"character varying",25,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subsidiaries","is_elimination",12,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","vsoe_delivered",157,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","campaign_verticals","date_last_modified",3,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","case_origins","description",4,"character varying",200,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","bill_of_distributions","date_last_modified",4,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","entity","originator_id",24,"character varying",40,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","name",88,"character varying",250,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transactions","is_in_transit_payment",54,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","build_sub_assemblies",12,"character varying",1,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","billing_schedule","bill_net_amount",5,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customer_currencies","unbilled_orders_foreign",5,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_expense_types","description",2,"character varying",2000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","campaign_families","name",6,"character varying",40,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","consol_unbilled_orders_foreign",18,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_lines","date_requested",29,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_location_map","last_purchase_price",19,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_address","ship_address_line_3",23,"character varying",150,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","labor_budget_from_allocations",79,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","partners","tax_number",33,"character varying",15,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","campaigns","campaign_extid",2,"character varying",255,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","mfg_cost_template","isinactive",4,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","partners","code",10,"character varying",200,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","fair_value_prices","high_value",9,"character varying",42,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_location_map","wip",37,"character varying",1,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","invt_count_interval",60,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_location_map","forward_consumption_days",12,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_elements","accounting_book_id",1,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","crmgroup","machine_resources",8,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_elements","amortization_template_id",12,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","currency_exchange_rate_types","date_last_modified",4,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_fulfillments","date_sales_effective",19,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","accounting_periods","fiscal_calendar_id",10,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","group_test_cell","name",3,"character varying",99,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","fax",46,"character varying",100,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","campaign_subscription_statuses","last_modified_date",3,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_fulfillments","date_blanket_period_end",11,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","referrer",88,"character varying",4000,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","billing_accounts","date_created",12,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_elements","date_created",22,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","tasks","task_id",15,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","notes_user","system_use",18,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","solution","id_0",2,"character varying",99,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","distribution_category",34,"character varying",60,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","inventory_cost_template","create_date",1,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","default_order_priority",40,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","generic_resources","resource_name",8,"character varying",83,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","campaigns","start_date",20,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","unlocked_time_periods","date_period_start",4,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","support_reps","support_rep_id",35,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","roles1","role_modified_by",31,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_shipping_groups","transaction_address_id",5,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","project_task_cost_budgets","project_cost_category_id",5,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","revenue_recognition_rules","term_in_months",16,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transactions","promotion_code_instance_id",86,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","accounting_books","status",17,"character varying",128,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","mfg_routing","is_autocalculate_lag",5,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_lines","rev_rec_rule_id",94,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","date_gross_lead",41,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","deposit_balance",42,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_lines","iscleared",57,"character varying",3,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","originating_leads","date_prospect",38,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transactions","end_date",33,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","fair_value_prices","start_date",14,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","bom_revision_components","component_yield",3,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","notes_system_custom","name",16,"character varying",227,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","items","create_plan_on_event_type",20,"character varying",128,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","partners","zipcode",35,"character varying",36,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","item_location_map","reschedule_out_days",33,"numeric",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","customers","alcohol_recipient_type",2,"character varying",32,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","companies","date_last_modified",13,"timestamp without time zone",NULL,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","job_resource_role","description",1,"character varying",999,NULL,NULL,NULL,NULL
"postgresql","simonkvasnicka","public","inventory_items","costing_method",14,"character varying",16,NULL,NULL,NULL,NULL
